_version_,age_in_days,age_in_weeks,allele_accession_id,allele_symbol,allelic_composition,biological_sample_group,category,colony_id,data_point,datasource_name,date_of_birth,date_of_experiment,developmental_stage_acc,developmental_stage_name,discrete_point,experiment_id,experiment_source_id,external_sample_id,gene_accession_id,gene_symbol,genetic_background,id,life_stage_acc,life_stage_name,litter_id,metadata,metadata_group,observation_id,observation_type,parameter_name,parameter_stable_id,phenotyping_center,pipeline_name,pipeline_stable_id,procedure_group,procedure_name,procedure_sequence_id,procedure_stable_id,production_center,project_name,sex,specimen_id,strain_accession_id,strain_name,sub_term_description,sub_term_id,sub_term_name,text_value,time_point,weight,weight_date,weight_days_old,weight_parameter_stable_id,zygosity
1816867141855477771,95,13,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,abnormal,EPD0103_5_A10,,EuroPhenome,2009-07-31T00:00:00Z,2009-11-03T00:00:00Z,EFO:0002948,postnatal,,699be849466f8a1f0f58a421f4dfd7ce,EXP112406,318409,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,dca1982d-78bc-4296-aafd-cae28e89218e,IMPCLS:0005,Early adult,unknown,"['Experimenter (Analysis) = 608', 'Experimenter (Scan) = 608', 'Scanner Equipment manufacturer = n/a', 'Scanner Equipment model = n/a', 'Scanner Equipment name  = n/a', 'Settings level = 1', 'Settings time of exposure = 10', 'Voltage settings = 23', 'Xray Equipment manufacturer = faxitron x-ray corporation', 'Xray Equipment model = mx 20', 'Xray Equipment name  = specimen radiography system']",d41d8cd98f00b204e9800998ecf8427e,977322395e6785898548ee21313bf944,categorical,Processes on vertebrae,M-G-P_006_001_029,WTSI,MGP Pipeline,M-G-P_001,M-G-P_006,X-ray,EXP112406,M-G-P_006_001,WTSI,EUMODIC,male,1445055e7c8cd4b7e78882703bc81c6f,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,,34.6,2009-11-03T00:00:00Z,95,M-G-P_005_001_001,homozygote
1816867141971869699,108,15,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,absent,EPD0103_5_A10,,EuroPhenome,2009-09-19T00:00:00Z,2010-01-05T00:00:00Z,EFO:0002948,postnatal,,96f75d914d5f6ab1b0eb4e7af856fd77,EXP124876_SL,354075,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,7e12f331-0be8-4a0a-bc63-2bfdcd5e469b,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = SL130', 'Equipment model = Zeiss', 'Equipment name = slit lamp']",d41d8cd98f00b204e9800998ecf8427e,7a5ae0f8223313b0777c386fe624b36c,categorical,Eye (+) blood presence,M-G-P_014_001_004,WTSI,MGP Pipeline,M-G-P_001,M-G-P_014,Slit Lamp,EXP124876_SL,M-G-P_014_001,WTSI,EUMODIC,male,bc3a0e569fe364fda24495f02ce2eb17,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,,41.4,2010-01-05T00:00:00Z,108,M-G-P_013_001_018,homozygote
1816867143489159175,86,12,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,1.39,EuroPhenome,2009-07-26T00:00:00Z,2009-10-20T00:00:00Z,EFO:0002948,postnatal,14.09,2c76304b6feae6c108a46513a6eace88,EXP109617,318424,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,71d20121-626d-4d53-8977-f4f3992f6bd7,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = TSE systems', 'Equipment model = Labmaster CaloSys, (Dri)+Fed, Act.X,Y 16Mice', 'Equipment name = Labmaster Calosys', 'Normal room temperature span = 2.0', 'Room Temperature = 21.0']",d41d8cd98f00b204e9800998ecf8427e,da9c57fd8615d008b746b35598e8b1ea,time_series,Cumulative food intake ,M-G-P_003_001_012,WTSI,MGP Pipeline,M-G-P_001,M-G-P_003,Indirect Calorimetry,EXP109617,M-G-P_003_001,WTSI,EUMODIC,male,937bea8de16bb02ecdab480b1feaaf74,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,2009-10-20T00:00:00Z,36.5,2009-10-20T00:00:00Z,86,M-G-P_003_001_001,homozygote
1816867144365768711,28,4,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,19.1,EuroPhenome,2009-07-28T00:00:00Z,2009-08-25T00:00:00Z,EFO:0002948,postnatal,4.0,549daddd562de8b6e2a4a0fb06182c7f,IMPC_BWT_008_001_EXP94979_MW,318403,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,e9e1add2-a2c5-4019-85c6-56ec51f6c6ac,IMPCLS:0005,Early adult,unknown,['Source experiment id: 08e44d9f6cc87babb59ecc4d74679f11'],d41d8cd98f00b204e9800998ecf8427e,997500c33f05b60f576e650ea3c6facd,time_series,Body weight curve,IMPC_BWT_008_001,WTSI,IMPC Pipeline,IMPC_001,IMPC_BWT,Body Weight,EXP94979_MW,IMPC_BWT_001,WTSI,EUMODIC,male,79cc820d561999cc254eeaaf32e41f45,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,2009-08-25T00:00:00Z,,,,,homozygote
1816867145120743426,109,15,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,normal,EPD0103_5_A10,,EuroPhenome,2009-07-24T00:00:00Z,2009-11-10T00:00:00Z,EFO:0002948,postnatal,,7b3fe47682e026aff1147128ab1c6388,EXP113832_SL,318444,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,bb48e1ac-63ef-4aa9-9510-b9cd1d669fcc,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = SL130', 'Equipment model = Zeiss', 'Equipment name = slit lamp']",d41d8cd98f00b204e9800998ecf8427e,6348a8d2daafa903b267c558829e9c6e,categorical,Iris/Pupil shape,M-G-P_014_001_013,WTSI,MGP Pipeline,M-G-P_001,M-G-P_014,Slit Lamp,EXP113832_SL,M-G-P_014_001,WTSI,EUMODIC,female,2f474106a66b061e9449a62d4bab30b3,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,,36.3,2009-11-10T00:00:00Z,109,M-G-P_013_001_018,homozygote
1816867145293758474,1276,182,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,0,EPD0103_5_A10,,IMPC,2009-07-26T00:00:00Z,2013-01-22T00:00:00Z,EFO:0002948,postnatal,,f6ef7220cba911cf964027e8bf477ffc,Histopathology_4112,318428,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,4bdab156-df9c-4502-bd69-85df05ca7429,IMPCLS:0005,Early adult,unknown,"['Experimenter ID = 101111', 'Section thickness = 4', 'Severity maximum score = 4', 'Stain = H&E']",d41d8cd98f00b204e9800998ecf8427e,46add6f6f52eccd1f0dd404ce60cc4a4,categorical,Heart - Severity score,IMPC_HIS_034_001,WTSI,MGP Select Pipeline,MGP_001,IMPC_HIS,Histopathology,1,IMPC_HIS_001,WTSI,MGP,female,75e6df5113bbb1a73fce484fc73a90d5,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,,,,,,homozygote
1816867145399664645,65,9,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,21.0,EuroPhenome,2009-09-01T00:00:00Z,2009-11-05T00:00:00Z,EFO:0002948,postnatal,8.0,3e74e0c859ea28b6cb4da62bda097cdd,EXP113078,339252,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,a93dd792-19d0-4424-bc1a-eb0176ff4e74,IMPCLS:0005,Early adult,unknown,"['Central zone surface (% of total) = 42', 'Equipment manufacturer = TSE Systems', 'Equipment model = 07.01', 'Equipment name = ActiMot / MoTil', 'Light intesity in the center of the arena = 168.0', 'No of animals per cage = 3']",d41d8cd98f00b204e9800998ecf8427e,a18e3fcc4d37ce49ddc81e13441183d6,time_series,Number of rears - 5min,M-G-P_007_001_002,WTSI,MGP Pipeline,M-G-P_001,M-G-P_007,Open Field,EXP113078,M-G-P_007_001,WTSI,EUMODIC,female,48d1aa3e283e83f47c40d12ba59c2616,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,2009-11-05T00:00:00Z,27.7,2009-11-06T00:00:00Z,66,M-G-P_009_001_003,homozygote
1816867145491939333,65,9,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,17.8,EuroPhenome,2009-09-19T00:00:00Z,2009-11-23T00:00:00Z,EFO:0002948,postnatal,,1614db59bf0b4d0c409c8373f23f2e3c,EXP116899,354075,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,4828ccbf-d31b-4213-ba8f-6e853d0064a0,IMPCLS:0005,Early adult,unknown,"['Central zone surface (% of total) = 42', 'Equipment manufacturer = TSE Systems', 'Equipment model = 07.01', 'Equipment name = ActiMot / MoTil', 'Light intesity in the center of the arena = 172.0', 'No of animals per cage = 3']",d41d8cd98f00b204e9800998ecf8427e,f2f768e1a2ac401c4c2a4c5c92dcb388,unidimensional,center - resting time,M-G-P_007_001_011,WTSI,MGP Pipeline,M-G-P_001,M-G-P_007,Open Field,EXP116899,M-G-P_007_001,WTSI,EUMODIC,male,bc3a0e569fe364fda24495f02ce2eb17,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,,35.1,2009-11-24T00:00:00Z,66,M-G-P_009_001_003,homozygote
1816867145691168769,106,15,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,normal,EPD0103_5_A10,,EuroPhenome,2009-09-21T00:00:00Z,2010-01-05T00:00:00Z,EFO:0002948,postnatal,,3e01f0e40e02697d0b71f8be33dfed88,EXP124878_SL,354067,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,e7e89897-7fba-4e25-b713-be19f69ae59b,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = SL130', 'Equipment model = Zeiss', 'Equipment name = slit lamp']",d41d8cd98f00b204e9800998ecf8427e,c310464fda6f338fa7e84d359f91e9af,categorical,Eyelid closure,M-G-P_014_001_005,WTSI,MGP Pipeline,M-G-P_001,M-G-P_014,Slit Lamp,EXP124878_SL,M-G-P_014_001,WTSI,EUMODIC,female,b5652a345d1d9c89f6d2d79ddfe264ba,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,,39.7,2010-01-05T00:00:00Z,106,M-G-P_013_001_018,homozygote
1816867147204263938,86,12,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,919.0909,EuroPhenome,2009-07-26T00:00:00Z,2009-10-20T00:00:00Z,EFO:0002948,postnatal,12.25,2c76304b6feae6c108a46513a6eace88,EXP109617,318424,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,b178696b-bf9b-4140-b17c-563bb740032c,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = TSE systems', 'Equipment model = Labmaster CaloSys, (Dri)+Fed, Act.X,Y 16Mice', 'Equipment name = Labmaster Calosys', 'Normal room temperature span = 2.0', 'Room Temperature = 21.0']",d41d8cd98f00b204e9800998ecf8427e,bdd1a3edff02bffe264d9c003918df6a,time_series,Total activity  (no. of fine movement + no. of beam cuts),M-G-P_003_001_008,WTSI,MGP Pipeline,M-G-P_001,M-G-P_003,Indirect Calorimetry,EXP109617,M-G-P_003_001,WTSI,EUMODIC,male,937bea8de16bb02ecdab480b1feaaf74,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,2009-10-20T00:00:00Z,36.5,2009-10-20T00:00:00Z,86,M-G-P_003_001_001,homozygote
1816867147401396233,102,14,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,normal,EPD0103_5_A10,,EuroPhenome,2009-07-31T00:00:00Z,2009-11-10T00:00:00Z,EFO:0002948,postnatal,,2f51be3b82fe4695f0aabae73021fcf3,EXP113840_SL,318409,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,20c04925-e42f-4e0a-a2fa-9e83348662f4,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = SL130', 'Equipment model = Zeiss', 'Equipment name = slit lamp']",d41d8cd98f00b204e9800998ecf8427e,a4e70d273146ce6940656843f9f9ae26,categorical,cornea opacity,M-G-P_014_001_007,WTSI,MGP Pipeline,M-G-P_001,M-G-P_014,Slit Lamp,EXP113840_SL,M-G-P_014_001,WTSI,EUMODIC,male,1445055e7c8cd4b7e78882703bc81c6f,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,,34.7,2009-11-10T00:00:00Z,102,M-G-P_013_001_018,homozygote
1816867147862769673,111,15,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,25.37,EuroPhenome,2009-09-01T00:00:00Z,2009-12-21T00:00:00Z,EFO:0002948,postnatal,,4f04fff429b5b92fa2c3f88eb054e127,EXP153573,339253,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,917109ef-8d80-4649-beca-0bcc339150d4,IMPCLS:0005,Early adult,unknown,"['Anaesthesia used for blood collection = Ketamine (100mg/kg)/Xylazine (10mg/kg)', 'Approximate period of fasting = 0', 'Date/Time of blood collection = 21/12/009 09:14:00', 'Equipment manufacturer = Olympus', 'Equipment model = AU400', 'Equipment name = Olympus AU400', 'Fasting prior to experiment = No', 'Haemolysis status = NP', 'Method of blood collection = Retro Orbital', 'Moved from cage for fasting = No', 'Plasma dilution = Neat plasma', 'Sample status = Fresh']",0163ed1f2e442faa5e9e94554d82f875,73028cf2cd53ecfd3be2a44ba48a7a88,unidimensional,Albumin,M-G-P_025_001_008,WTSI,MGP Pipeline,M-G-P_001,M-G-P_025,Clinical Chemistry,EXP153573,M-G-P_025_001,WTSI,EUMODIC,female,febc3b8c597cc52115e41b7076fcce9e,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,,36.2,2009-12-21T00:00:00Z,111,M-G-P_020_001_001,homozygote
1816866920351137792,87,12,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,5.4,EuroPhenome,2009-09-05T00:00:00Z,2009-12-01T00:00:00Z,EFO:0002948,postnatal,120.0,6805b51779bf1335812b430ef2424e7c,EXP117664,339194,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,72da216b-59cd-442f-a4e2-4205b91f9f69,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = Roche', 'Equipment model = Aviva', 'Equipment name = Accu-chek', 'Mouse Restrained = No', 'Type of strip = whole blood glucose concentration']",c5767ea809f44c7107924e680a6bc0d1,7ac639cb7a5da500f1de64a3e46fe3af,time_series,Blood glucose concentration,M-G-P_004_001_002,WTSI,MGP Pipeline,M-G-P_001,M-G-P_004,IPGTT,EXP117664,M-G-P_004_001,WTSI,EUMODIC,female,f0590449a3c0ed93ab872c99fce2137f,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,2009-12-01T00:00:00Z,,,,,homozygote
1816866922606624774,80,11,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,2.73,EuroPhenome,2009-09-21T00:00:00Z,2009-12-10T00:00:00Z,EFO:0002948,postnatal,15.5,8aacd772b571a13960cc06c5508d0693,EXP120860,354066,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,d5a4d9ad-9db7-43ee-9862-66de22aa0f67,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = TSE systems', 'Equipment model = Labmaster CaloSys, (Dri)+Fed, Act.X,Y 16Mice', 'Equipment name = Labmaster Calosys', 'Normal room temperature span = 2.0', 'Room Temperature = 21.0']",d41d8cd98f00b204e9800998ecf8427e,68c45302cdcd07afb13aed210c58030e,time_series,Cumulative food intake ,M-G-P_003_001_012,WTSI,MGP Pipeline,M-G-P_001,M-G-P_003,Indirect Calorimetry,EXP120860,M-G-P_003_001,WTSI,EUMODIC,male,6d5e54e515de276618be97604f46751b,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,2009-12-10T00:00:00Z,34.7,2009-12-10T00:00:00Z,80,M-G-P_003_001_001,homozygote
1816866922942169094,67,9,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,125.8,EuroPhenome,2009-07-24T00:00:00Z,2009-09-29T00:00:00Z,EFO:0002948,postnatal,2.0,15c51f9399edeabf1fad4d9271c03da2,EXP103918,318444,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,c89bfe86-c4c3-4e08-a1ca-a1195ff161c5,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = BIOSEB', 'Equipment model = BIO-GT3+MR', 'Equipment name = GRIPTEST V3.11']",d41d8cd98f00b204e9800998ecf8427e,1fb3ccb4edc2c372b9214016bf249d34,time_series,Forelimb grip strength measurement,M-G-P_009_001_001,WTSI,MGP Pipeline,M-G-P_001,M-G-P_009,Grip Strength,EXP103918,M-G-P_009_001,WTSI,EUMODIC,female,2f474106a66b061e9449a62d4bab30b3,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,2009-09-29T00:00:00Z,27.2,2009-09-29T00:00:00Z,67,M-G-P_009_001_003,homozygote
1816866924779274244,1263,180,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,0,MBLR,,IMPC,2009-07-31T00:00:00Z,2013-01-14T00:00:00Z,EFO:0002948,postnatal,,3166a158a19bbf77a64c64bf9687ee74,Histopathology_4111,318409,MGI:1347093,Fto,involves: B6Brd;B6Dnk;B6N-Tyr<c-Brd>,e97dddeb-b7c7-4d1a-82e1-85629c9d7a3d,IMPCLS:0005,Early adult,MBLR_20090731,"['Experimenter ID = 101111', 'Section thickness = 4', 'Severity maximum score = 4', 'Stain = H&E']",d41d8cd98f00b204e9800998ecf8427e,43b9636f66f8a78c647fe6d585faa1ff,categorical,Knee joint - Significance score,IMPC_HIS_257_001,WTSI,MGP Select Pipeline,MGP_001,IMPC_HIS,Histopathology,1,IMPC_HIS_001,WTSI,MGP,male,1445055e7c8cd4b7e78882703bc81c6f,MGI:5446362,B6Brd;B6Dnk;B6N-Tyr<c-Brd>,,,,,,,,,,homozygote
1816866925037223936,70,10,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,9.2,EuroPhenome,2009-09-21T00:00:00Z,2009-11-30T00:00:00Z,EFO:0002948,postnatal,,b6db6e1554bc108cfa221787e677450d,EXP118038,354067,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,dbb25403-5ef1-44c7-a7d6-3f105de7f576,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = TSE', 'Equipment model = 602000-HP-AD', 'Equipment name = HOTPLATE 602000', 'Type of recording = Automatic']",d41d8cd98f00b204e9800998ecf8427e,6d5363e9dc864361ac14dee168b01f37,unidimensional,Time of first response ,M-G-P_012_001_001,WTSI,MGP Pipeline,M-G-P_001,M-G-P_012,Hot Plate,EXP118038,M-G-P_012_001,WTSI,EUMODIC,female,b5652a345d1d9c89f6d2d79ddfe264ba,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,,31.5,2009-11-30T00:00:00Z,70,M-G-P_012_001_005,homozygote
1816866925452460039,47,6,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<+>,experimental,tissue not available,MBLR,,IMPC,2009-05-15T00:00:00Z,2009-07-01T00:00:00Z,EFO:0002948,postnatal,,75fec8d623ec4dcec068d45107b7494b,132442,270430,MGI:1347093,Fto,involves: B6Brd;B6Dnk;B6N-Tyr<c-Brd>,49768b59-3a71-4d99-ae2e-27362a2df596,IMPCLS:0005,Early adult,42842,"['Camera equipment model = DCF495', 'Date of Sacrifice = 2009-07-01', 'Microscope equipment manufacturer = Leica Microsystems', 'Microscope equipment model = M205c', 'Sample preparation reference impc = SOP0018  BaSH_LacZ Wholemount Adult V8 _ IMPC upload', 'Sample preparation stain name = LAcZ wholemount stain']",d41d8cd98f00b204e9800998ecf8427e,c8ce6184f72c3ddd5dd9e3e26ecfb134,categorical,Ovary,MGP_ALZ_091_001,WTSI,MGP Select Pipeline,MGP_001,MGP_ALZ,Adult LacZ,,MGP_ALZ_001,WTSI,EUMODIC,male,43b804691b13891684c90b63708b866a,MGI:5446362,B6Brd;B6Dnk;B6N-Tyr<c-Brd>,,,,,,,,,,heterozygote
1816867019391238150,71,10,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,Normal,EPD0103_5_A10,,EuroPhenome,2009-07-26T00:00:00Z,2009-10-05T00:00:00Z,EFO:0002948,postnatal,,c18975b709270e038cbb35cc9fef9425,EXP105093,318428,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,112589d8-f4ed-4658-8722-dcec2fb8d793,IMPCLS:0005,Early adult,unknown,,d41d8cd98f00b204e9800998ecf8427e,4938e4abe209319a2b66eae57c38edef,categorical,Snout morphology,M-G-P_026_001_011,WTSI,MGP Pipeline,M-G-P_001,M-G-P_026,Dysmorphology,EXP105093,M-G-P_026_001,WTSI,EUMODIC,female,75e6df5113bbb1a73fce484fc73a90d5,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,,23.2,2009-10-05T00:00:00Z,71,M-G-P_012_001_005,homozygote
1816867021179060228,84,12,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,365.45453,EuroPhenome,2009-07-28T00:00:00Z,2009-10-20T00:00:00Z,EFO:0002948,postnatal,15.49,8dfc9cd4b8641553123e31b0aedd8cc0,EXP109614,318403,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,09033464-9511-4965-91ee-90f678be8d77,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = TSE systems', 'Equipment model = Labmaster CaloSys, (Dri)+Fed, Act.X,Y 16Mice', 'Equipment name = Labmaster Calosys', 'Normal room temperature span = 2.0', 'Room Temperature = 21.0']",d41d8cd98f00b204e9800998ecf8427e,ed7ee53402648054c0003fb3323a3088,time_series,Ambulatory activity  (no. of beam cuts),M-G-P_003_001_007,WTSI,MGP Pipeline,M-G-P_001,M-G-P_003,Indirect Calorimetry,EXP109614,M-G-P_003_001,WTSI,EUMODIC,male,79cc820d561999cc254eeaaf32e41f45,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,2009-10-20T00:00:00Z,40.9,2009-10-20T00:00:00Z,84,M-G-P_003_001_001,homozygote
1816867025158406150,48,6,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<+>,experimental,no expression,MBLR,,IMPC,2009-05-14T00:00:00Z,2009-07-01T00:00:00Z,EFO:0002948,postnatal,,3174479ddbdc297ec40b73edd871df68,132446,270428,MGI:1347093,Fto,involves: B6Brd;B6Dnk;B6N-Tyr<c-Brd>,7acd49bb-b1fb-4e7a-a59e-96538c4fb897,IMPCLS:0005,Early adult,42723,"['Camera equipment model = DCF495', 'Date of Sacrifice = 2009-07-01', 'Microscope equipment manufacturer = Leica Microsystems', 'Microscope equipment model = M205c', 'Sample preparation reference impc = SOP0018  BaSH_LacZ Wholemount Adult V8 _ IMPC upload', 'Sample preparation stain name = LAcZ wholemount stain']",d41d8cd98f00b204e9800998ecf8427e,b36e2a2fcae518a8c31d5cd217b2cda3,categorical,Peyer's Patch,MGP_ALZ_119_001,WTSI,MGP Select Pipeline,MGP_001,MGP_ALZ,Adult LacZ,,MGP_ALZ_001,WTSI,EUMODIC,female,eb7785b299adf20ec58d01536b60a6cd,MGI:5446362,B6Brd;B6Dnk;B6N-Tyr<c-Brd>,,,,,,,,,,heterozygote
1816867093400780807,1276,182,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,,IMPC,2009-07-26T00:00:00Z,2013-01-22T00:00:00Z,EFO:0002948,postnatal,,f6ef7220cba911cf964027e8bf477ffc,Histopathology_4112,318428,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,5f51f5cf-896e-42aa-bad9-7e4d5ed1fdca,IMPCLS:0005,Early adult,unknown,"['Experimenter ID = 101111', 'Section thickness = 4', 'Severity maximum score = 4', 'Stain = H&E']",d41d8cd98f00b204e9800998ecf8427e,496a587be84fba5384cd9390d394df53,text,Liver - Free text diagnostic term,IMPC_HIS_056_001,WTSI,MGP Select Pipeline,MGP_001,IMPC_HIS,Histopathology,1,IMPC_HIS_001,WTSI,MGP,female,75e6df5113bbb1a73fce484fc73a90d5,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,Moderate hepatic lipidosis,,,,,,homozygote
1816867093897805826,63,9,MGI:4432397,Fto<tm1a(EUCOMM)Wtsi>,Fto<tm1a(EUCOMM)Wtsi>/Fto<tm1a(EUCOMM)Wtsi>,experimental,,EPD0103_5_A10,103.9,EuroPhenome,2009-07-28T00:00:00Z,2009-09-29T00:00:00Z,EFO:0002948,postnatal,3.0,5cd8f9ba1442ced2b9cb4eeb818578cd,EXP103931,318404,MGI:1347093,Fto,involves: C57BL/6JTyr;C57BL/6N,65b1ab80-808d-414a-bf62-6aba4f8241d6,IMPCLS:0005,Early adult,unknown,"['Equipment manufacturer = BIOSEB', 'Equipment model = BIO-GT3+MR', 'Equipment name = GRIPTEST V3.11']",d41d8cd98f00b204e9800998ecf8427e,577aa47d93f42f1299a39adb481226f8,time_series,Forelimb grip strength measurement,M-G-P_009_001_001,WTSI,MGP Pipeline,M-G-P_001,M-G-P_009,Grip Strength,EXP103931,M-G-P_009_001,WTSI,EUMODIC,male,ac5f6002a153375e83c3e40dca94fff3,IMPC-CURATE-33E61,C57BL/6JTyr;C57BL/6N,,,,,2009-09-29T00:00:00Z,31.4,2009-09-29T00:00:00Z,63,M-G-P_009_001_003,homozygote
